"","BEGIN_YEARMONTH","BEGIN_DAY","BEGIN_TIME","BEGIN_DATE_TIME","CZ_TIMEZONE","YEAR","STATE","Code","EVENT_TYPE","CZ_NAME","TOR_F_SCALE","BEGIN_LAT","BEGIN_LON","timestamp","avg_estimated_wind","F_scale"
"3835",198206,10,2117,"10-JUN-82 21:17:00","CST",1982,"TEXAS","TX","TORNADO","LAMB","F0",33.92,-102.28,1982-06-10 21:17:00,56,"F0, 40-72 mph"
"3836",198206,10,2147,"10-JUN-82 21:47:00","CST",1982,"TEXAS","TX","TORNADO","HALE","F0",33.9,-101.65,1982-06-10 21:47:00,56,"F0, 40-72 mph"
"3837",198205,30,1820,"30-MAY-82 18:20:00","CST",1982,"TEXAS","TX","TORNADO","STONEWALL","F1",33.18,-100.4,1982-05-30 18:20:00,92.5,"F1, 73-112 mph"
"3838",198205,30,1830,"30-MAY-82 18:30:00","CST",1982,"TEXAS","TX","TORNADO","OCHILTREE","F1",36.1,-100.8,1982-05-30 18:30:00,92.5,"F1, 73-112 mph"
"3839",198206,15,2140,"15-JUN-82 21:40:00","CST",1982,"TEXAS","TX","TORNADO","SAN SABA","F0",31.27,-98.95,1982-06-15 21:40:00,56,"F0, 40-72 mph"
"3840",198205,30,1929,"30-MAY-82 19:29:00","CST",1982,"TEXAS","TX","TORNADO","HASKELL","F2",33,-99.97,1982-05-30 19:29:00,13,"F2, 113-157 mph"
"3841",198204,2,1620,"02-APR-82 16:20:00","CST",1982,"TEXAS","TX","TORNADO","RED RIVER","F4",33.67,-95.33,1982-04-02 16:20:00,233.5,"F4, 207-260 mph"
"3842",198204,2,1630,"02-APR-82 16:30:00","CST",1982,"TEXAS","TX","TORNADO","RED RIVER","F2",33.63,-95.22,1982-04-02 16:30:00,13,"F2, 113-157 mph"
"3843",198204,2,1640,"02-APR-82 16:40:00","CST",1982,"TEXAS","TX","TORNADO","RED RIVER","F1",33.65,-95.05,1982-04-02 16:40:00,92.5,"F1, 73-112 mph"
"3844",198204,2,1640,"02-APR-82 16:40:00","CST",1982,"TEXAS","TX","TORNADO","RED RIVER","F3",33.63,-95.03,1982-04-02 16:40:00,182,"F3, 158-206 mph"
"3845",198204,2,1653,"02-APR-82 16:53:00","CST",1982,"TEXAS","TX","TORNADO","BOWIE","F3",33.62,-94.77,1982-04-02 16:53:00,182,"F3, 158-206 mph"
"3846",198204,2,1658,"02-APR-82 16:58:00","CST",1982,"TEXAS","TX","TORNADO","BOWIE","F3",33.57,-94.62,1982-04-02 16:58:00,182,"F3, 158-206 mph"
"3847",198204,2,1810,"02-APR-82 18:10:00","CST",1982,"TEXAS","TX","TORNADO","WOOD","F2",32.7,-95.3,1982-04-02 18:10:00,13,"F2, 113-157 mph"
"3848",198207,2,1937,"02-JUL-82 19:37:00","CST",1982,"TEXAS","TX","TORNADO","ECTOR","F1",31.85,-102.52,1982-07-02 19:37:00,92.5,"F1, 73-112 mph"
"3849",198206,23,1930,"23-JUN-82 19:30:00","CST",1982,"TEXAS","TX","TORNADO","CARSON","F0",35.47,-101.18,1982-06-23 19:30:00,56,"F0, 40-72 mph"
"3850",198206,2,1820,"02-JUN-82 18:20:00","CST",1982,"TEXAS","TX","TORNADO","YOUNG","F0",33.02,-98.52,1982-06-02 18:20:00,56,"F0, 40-72 mph"
"3851",198206,11,2018,"11-JUN-82 20:18:00","CST",1982,"TEXAS","TX","TORNADO","STERLING","F0",31.93,-101,1982-06-11 20:18:00,56,"F0, 40-72 mph"
"3852",198204,19,1530,"19-APR-82 15:30:00","CST",1982,"TEXAS","TX","TORNADO","NACOGDOCHES","F1",31.67,-94.75,1982-04-19 15:30:00,92.5,"F1, 73-112 mph"
"3853",198211,22,1610,"22-NOV-82 16:10:00","CST",1982,"TEXAS","TX","TORNADO","GRAYSON","F1",33.5,-96.7,1982-11-22 16:10:00,92.5,"F1, 73-112 mph"
"3854",198211,22,1625,"22-NOV-82 16:25:00","CST",1982,"TEXAS","TX","TORNADO","GRAYSON","F1",33.53,-96.47,1982-11-22 16:25:00,92.5,"F1, 73-112 mph"
"3855",198206,23,1802,"23-JUN-82 18:02:00","CST",1982,"TEXAS","TX","TORNADO","FLOYD","F1",33.87,-101.43,1982-06-23 18:02:00,92.5,"F1, 73-112 mph"
"3856",198206,23,1830,"23-JUN-82 18:30:00","CST",1982,"TEXAS","TX","TORNADO","LYNN","F0",33.22,-101.73,1982-06-23 18:30:00,56,"F0, 40-72 mph"
"3857",198204,20,1215,"20-APR-82 12:15:00","CST",1982,"TEXAS","TX","TORNADO","BLANCO","F1",30.32,-98.53,1982-04-20 12:15:00,92.5,"F1, 73-112 mph"
"3858",198204,20,1230,"20-APR-82 12:30:00","CST",1982,"TEXAS","TX","TORNADO","WILLIAMSON","F1",30.52,-97.8,1982-04-20 12:30:00,92.5,"F1, 73-112 mph"
"3859",198206,28,1900,"28-JUN-82 19:00:00","CST",1982,"TEXAS","TX","TORNADO","TRINITY","F2",31.07,-95.13,1982-06-28 19:00:00,13,"F2, 113-157 mph"
"3860",198204,2,1520,"02-APR-82 15:20:00","CST",1982,"TEXAS","TX","TORNADO","FANNIN","F3",33.63,-96.28,1982-04-02 15:20:00,182,"F3, 158-206 mph"
"3861",198204,19,1645,"19-APR-82 16:45:00","CST",1982,"TEXAS","TX","TORNADO","ANGELINA","F1",31.47,-94.9,1982-04-19 16:45:00,92.5,"F1, 73-112 mph"
"3862",198204,19,1703,"19-APR-82 17:03:00","CST",1982,"TEXAS","TX","TORNADO","SHELBY","F1",31.73,-94.27,1982-04-19 17:03:00,92.5,"F1, 73-112 mph"
"3863",198204,19,1739,"19-APR-82 17:39:00","CST",1982,"TEXAS","TX","TORNADO","PANOLA","F1",32.23,-94.28,1982-04-19 17:39:00,92.5,"F1, 73-112 mph"
"3864",198205,9,1908,"09-MAY-82 19:08:00","CST",1982,"TEXAS","TX","TORNADO","DEAF SMITH","F0",34.95,-102.22,1982-05-09 19:08:00,56,"F0, 40-72 mph"
"3865",198205,9,1911,"09-MAY-82 19:11:00","CST",1982,"TEXAS","TX","TORNADO","RANDALL","F3",35.15,-102.08,1982-05-09 19:11:00,182,"F3, 158-206 mph"
"3866",198205,9,1915,"09-MAY-82 19:15:00","CST",1982,"TEXAS","TX","TORNADO","POTTER","F3",35.18,-102.08,1982-05-09 19:15:00,182,"F3, 158-206 mph"
"3867",198205,19,1809,"19-MAY-82 18:09:00","CST",1982,"TEXAS","TX","TORNADO","GRAY","F0",35.6,-100.88,1982-05-19 18:09:00,56,"F0, 40-72 mph"
"3868",198205,19,1812,"19-MAY-82 18:12:00","CST",1982,"TEXAS","TX","TORNADO","GRAY","F2",35.58,-100.75,1982-05-19 18:12:00,13,"F2, 113-157 mph"
"3869",198205,19,1825,"19-MAY-82 18:25:00","CST",1982,"TEXAS","TX","TORNADO","GRAY","F3",35.55,-100.82,1982-05-19 18:25:00,182,"F3, 158-206 mph"
"3870",198205,19,1850,"19-MAY-82 18:50:00","CST",1982,"TEXAS","TX","TORNADO","GRAY","F2",35.55,-100.63,1982-05-19 18:50:00,13,"F2, 113-157 mph"
"3871",198205,19,1904,"19-MAY-82 19:04:00","CST",1982,"TEXAS","TX","TORNADO","ROBERTS","F0",35.75,-100.77,1982-05-19 19:04:00,56,"F0, 40-72 mph"
"3872",198205,19,1935,"19-MAY-82 19:35:00","CST",1982,"TEXAS","TX","TORNADO","ROBERTS","F1",35.67,-100.62,1982-05-19 19:35:00,92.5,"F1, 73-112 mph"
"3873",198205,19,1935,"19-MAY-82 19:35:00","CST",1982,"TEXAS","TX","TORNADO","HEMPHILL","F1",35.83,-100.4,1982-05-19 19:35:00,92.5,"F1, 73-112 mph"
"3874",198205,21,1515,"21-MAY-82 15:15:00","CST",1982,"TEXAS","TX","TORNADO","MIDLAND","F0",32,-102.13,1982-05-21 15:15:00,56,"F0, 40-72 mph"
"3875",198205,21,1903,"21-MAY-82 19:03:00","CST",1982,"TEXAS","TX","TORNADO","LUBBOCK","F0",33.57,-101.87,1982-05-21 19:03:00,56,"F0, 40-72 mph"
"3876",198206,18,2237,"18-JUN-82 22:37:00","CST",1982,"TEXAS","TX","TORNADO","HOWARD","F0",32.33,-101.47,1982-06-18 22:37:00,56,"F0, 40-72 mph"
"3877",198206,11,1725,"11-JUN-82 17:25:00","CST",1982,"TEXAS","TX","TORNADO","MITCHELL","F0",32.5,-100.85,1982-06-11 17:25:00,56,"F0, 40-72 mph"
"3878",198206,11,1838,"11-JUN-82 18:38:00","CST",1982,"TEXAS","TX","TORNADO","NOLAN","F0",32.37,-100.62,1982-06-11 18:38:00,56,"F0, 40-72 mph"
"3879",198206,18,2245,"18-JUN-82 22:45:00","CST",1982,"TEXAS","TX","TORNADO","HOWARD","F0",32.28,-101.33,1982-06-18 22:45:00,56,"F0, 40-72 mph"
"3880",198205,5,2025,"05-MAY-82 20:25:00","CST",1982,"TEXAS","TX","TORNADO","VAL VERDE","F1",29.37,-100.9,1982-05-05 20:25:00,92.5,"F1, 73-112 mph"
"3881",198205,16,1647,"16-MAY-82 16:47:00","CST",1982,"TEXAS","TX","TORNADO","BRISCOE","F1",34.57,-101.17,1982-05-16 16:47:00,92.5,"F1, 73-112 mph"
"3882",198205,16,1818,"16-MAY-82 18:18:00","CST",1982,"TEXAS","TX","TORNADO","MOTLEY","F0",34.13,-100.93,1982-05-16 18:18:00,56,"F0, 40-72 mph"
"3883",198203,14,100,"14-MAR-82 01:00:00","CST",1982,"TEXAS","TX","TORNADO","TAYLOR","F1",32.28,-99.82,1982-03-14 01:00:00,92.5,"F1, 73-112 mph"
"3884",198203,14,130,"14-MAR-82 01:30:00","CST",1982,"TEXAS","TX","TORNADO","RUNNELS","F2",32.07,-99.92,1982-03-14 01:30:00,13,"F2, 113-157 mph"
"3885",198203,14,135,"14-MAR-82 01:35:00","CST",1982,"TEXAS","TX","TORNADO","TAYLOR","F2",32.08,-99.88,1982-03-14 01:35:00,13,"F2, 113-157 mph"
"3886",198203,14,140,"14-MAR-82 01:40:00","CST",1982,"TEXAS","TX","TORNADO","RUNNELS","F3",31.87,-100.15,1982-03-14 01:40:00,182,"F3, 158-206 mph"
"3887",198203,14,205,"14-MAR-82 02:05:00","CST",1982,"TEXAS","TX","TORNADO","COLEMAN","F3",32.07,-99.7,1982-03-14 02:05:00,182,"F3, 158-206 mph"
"3888",198203,14,215,"14-MAR-82 02:15:00","CST",1982,"TEXAS","TX","TORNADO","TAYLOR","F3",32.08,-99.63,1982-03-14 02:15:00,182,"F3, 158-206 mph"
"3889",198203,14,220,"14-MAR-82 02:20:00","CST",1982,"TEXAS","TX","TORNADO","CALLAHAN","F3",32.1,-99.62,1982-03-14 02:20:00,182,"F3, 158-206 mph"
"3890",198206,19,650,"19-JUN-82 06:50:00","CST",1982,"TEXAS","TX","TORNADO","RUNNELS","F2",31.83,-99.83,1982-06-19 06:50:00,13,"F2, 113-157 mph"
"3891",198205,13,1020,"13-MAY-82 10:20:00","CST",1982,"TEXAS","TX","TORNADO","LIVE OAK","F1",28.35,-98.13,1982-05-13 10:20:00,92.5,"F1, 73-112 mph"
"3892",198205,13,1250,"13-MAY-82 12:50:00","CST",1982,"TEXAS","TX","TORNADO","VICTORIA","F1",28.8,-96.92,1982-05-13 12:50:00,92.5,"F1, 73-112 mph"
"3893",198205,13,1345,"13-MAY-82 13:45:00","CST",1982,"TEXAS","TX","TORNADO","CALHOUN","F1",28.62,-96.63,1982-05-13 13:45:00,92.5,"F1, 73-112 mph"
"3894",198205,13,1420,"13-MAY-82 14:20:00","CST",1982,"TEXAS","TX","TORNADO","JASPER","F3",30.5,-94.05,1982-05-13 14:20:00,182,"F3, 158-206 mph"
"3895",198205,13,1430,"13-MAY-82 14:30:00","CST",1982,"TEXAS","TX","TORNADO","JASPER","F2",30.58,-94,1982-05-13 14:30:00,13,"F2, 113-157 mph"
"3896",198205,13,1435,"13-MAY-82 14:35:00","CST",1982,"TEXAS","TX","TORNADO","JASPER","F1",30.65,-93.93,1982-05-13 14:35:00,92.5,"F1, 73-112 mph"
"3897",198205,13,1440,"13-MAY-82 14:40:00","CST",1982,"TEXAS","TX","TORNADO","BRAZORIA","F1",29.17,-95.43,1982-05-13 14:40:00,92.5,"F1, 73-112 mph"
"3898",198205,13,1549,"13-MAY-82 15:49:00","CST",1982,"TEXAS","TX","TORNADO","CASS","F1",33.12,-94.13,1982-05-13 15:49:00,92.5,"F1, 73-112 mph"
"3899",198205,13,1620,"13-MAY-82 16:20:00","CST",1982,"TEXAS","TX","TORNADO","GALVESTON","F1",29.38,-94.78,1982-05-13 16:20:00,92.5,"F1, 73-112 mph"
"3900",198205,13,1630,"13-MAY-82 16:30:00","CST",1982,"TEXAS","TX","TORNADO","GALVESTON","F1",29.3,-94.82,1982-05-13 16:30:00,92.5,"F1, 73-112 mph"
"3901",198205,16,1645,"16-MAY-82 16:45:00","CST",1982,"TEXAS","TX","TORNADO","BRISCOE","F0",34.47,-101.17,1982-05-16 16:45:00,56,"F0, 40-72 mph"
"3902",198205,12,2045,"12-MAY-82 20:45:00","CST",1982,"TEXAS","TX","TORNADO","HOWARD","F1",32.28,-101.33,1982-05-12 20:45:00,92.5,"F1, 73-112 mph"
"3903",198204,16,1226,"16-APR-82 12:26:00","CST",1982,"TEXAS","TX","TORNADO","MCCULLOCH","F0",31.13,-99.62,1982-04-16 12:26:00,56,"F0, 40-72 mph"
"3904",198205,24,1945,"24-MAY-82 19:45:00","CST",1982,"TEXAS","TX","TORNADO","HALE","F0",34.08,-102,1982-05-24 19:45:00,56,"F0, 40-72 mph"
"3905",198204,16,1637,"16-APR-82 16:37:00","CST",1982,"TEXAS","TX","TORNADO","DENTON","F0",31.08,-97.2,1982-04-16 16:37:00,56,"F0, 40-72 mph"
"3906",198204,16,1650,"16-APR-82 16:50:00","CST",1982,"TEXAS","TX","TORNADO","DALLAS","F0",32.95,-97.02,1982-04-16 16:50:00,56,"F0, 40-72 mph"
"3907",198205,24,2050,"24-MAY-82 20:50:00","CST",1982,"TEXAS","TX","TORNADO","LAMAR","F0",33.63,-95.57,1982-05-24 20:50:00,56,"F0, 40-72 mph"
"3908",198205,24,2100,"24-MAY-82 21:00:00","CST",1982,"TEXAS","TX","TORNADO","LAMAR","F0",33.62,-95.73,1982-05-24 21:00:00,56,"F0, 40-72 mph"
"3909",198205,24,2108,"24-MAY-82 21:08:00","CST",1982,"TEXAS","TX","TORNADO","TERRY","F0",33.18,-102.37,1982-05-24 21:08:00,56,"F0, 40-72 mph"
"3910",198302,9,1420,"09-FEB-83 14:20:00","CST",1983,"TEXAS","TX","TORNADO","SAN JACINTO","F1",30.6,-95.12,1983-02-09 14:20:00,92.5,"F1, 73-112 mph"
"3911",198305,21,1215,"21-MAY-83 12:15:00","CST",1983,"TEXAS","TX","TORNADO","HARRIS","F0",30,-95.35,1983-05-21 12:15:00,56,"F0, 40-72 mph"
"3912",198306,5,1615,"05-JUN-83 16:15:00","CST",1983,"TEXAS","TX","TORNADO","CALLAHAN","F1",32.22,-99.8,1983-06-05 16:15:00,92.5,"F1, 73-112 mph"
"3913",198306,6,1130,"06-JUN-83 11:30:00","CST",1983,"TEXAS","TX","TORNADO","FRIO","F1",28.78,-99.12,1983-06-06 11:30:00,92.5,"F1, 73-112 mph"
"3914",198304,13,830,"13-APR-83 08:30:00","CST",1983,"TEXAS","TX","TORNADO","GRAYSON","F0",33.6,-96.92,1983-04-13 08:30:00,56,"F0, 40-72 mph"
"3915",198308,18,1830,"18-AUG-83 18:30:00","CST",1983,"TEXAS","TX","TORNADO","BRAZORIA","F0",29.28,-95.75,1983-08-18 18:30:00,56,"F0, 40-72 mph"
"3916",198308,18,1835,"18-AUG-83 18:35:00","CST",1983,"TEXAS","TX","TORNADO","BRAZORIA","F0",29.42,-95.25,1983-08-18 18:35:00,56,"F0, 40-72 mph"
"3917",198308,18,1920,"18-AUG-83 19:20:00","CST",1983,"TEXAS","TX","TORNADO","HARRIS","F0",29.7,-95.1,1983-08-18 19:20:00,56,"F0, 40-72 mph"
"3918",198309,1,230,"01-SEP-83 02:30:00","CST",1983,"TEXAS","TX","TORNADO","JASPER","F0",30.9,-94.15,1983-09-01 02:30:00,56,"F0, 40-72 mph"
"3919",198305,13,1330,"13-MAY-83 13:30:00","CST",1983,"TEXAS","TX","TORNADO","MOORE","F0",35.83,-101.7,1983-05-13 13:30:00,56,"F0, 40-72 mph"
"3920",198305,13,1430,"13-MAY-83 14:30:00","CST",1983,"TEXAS","TX","TORNADO","WICHITA","F1",34.15,-98.93,1983-05-13 14:30:00,92.5,"F1, 73-112 mph"
"3921",198306,6,1225,"06-JUN-83 12:25:00","CST",1983,"TEXAS","TX","TORNADO","BEE","F0",28.25,-97.67,1983-06-06 12:25:00,56,"F0, 40-72 mph"
"3922",198306,6,1250,"06-JUN-83 12:50:00","CST",1983,"TEXAS","TX","TORNADO","DUVAL","F1",28.12,-98.62,1983-06-06 12:50:00,92.5,"F1, 73-112 mph"
"3923",198305,20,1335,"20-MAY-83 13:35:00","CST",1983,"TEXAS","TX","TORNADO","JEFFERSON","F0",30.08,-94.13,1983-05-20 13:35:00,56,"F0, 40-72 mph"
"3924",198305,20,1335,"20-MAY-83 13:35:00","CST",1983,"TEXAS","TX","TORNADO","CHAMBERS","F0",29.82,-94.38,1983-05-20 13:35:00,56,"F0, 40-72 mph"
"3925",198305,20,1340,"20-MAY-83 13:40:00","CST",1983,"TEXAS","TX","TORNADO","JEFFERSON","F0",29.92,-94.25,1983-05-20 13:40:00,56,"F0, 40-72 mph"
"3926",198305,20,1345,"20-MAY-83 13:45:00","CST",1983,"TEXAS","TX","TORNADO","JEFFERSON","F2",29.95,-94.03,1983-05-20 13:45:00,13,"F2, 113-157 mph"
"3927",198306,7,2245,"07-JUN-83 22:45:00","CST",1983,"TEXAS","TX","TORNADO","PARMER","F1",34.52,-102.9,1983-06-07 22:45:00,92.5,"F1, 73-112 mph"
"3928",198306,8,1834,"08-JUN-83 18:34:00","CST",1983,"TEXAS","TX","TORNADO","PARMER","F0",34.38,-103.03,1983-06-08 18:34:00,56,"F0, 40-72 mph"
"3929",198306,8,1915,"08-JUN-83 19:15:00","CST",1983,"TEXAS","TX","TORNADO","BAILEY","F1",34.22,-102.73,1983-06-08 19:15:00,92.5,"F1, 73-112 mph"
"3930",198306,8,1930,"08-JUN-83 19:30:00","CST",1983,"TEXAS","TX","TORNADO","LAMB","F0",34.07,-102.53,1983-06-08 19:30:00,56,"F0, 40-72 mph"
"3931",198306,8,2025,"08-JUN-83 20:25:00","CST",1983,"TEXAS","TX","TORNADO","LAMB","F0",34,-102.32,1983-06-08 20:25:00,56,"F0, 40-72 mph"
"3932",198306,8,2053,"08-JUN-83 20:53:00","CST",1983,"TEXAS","TX","TORNADO","HOCKLEY","F1",33.68,-102.12,1983-06-08 20:53:00,92.5,"F1, 73-112 mph"
"3933",198306,8,2122,"08-JUN-83 21:22:00","CST",1983,"TEXAS","TX","TORNADO","LYNN","F0",32.97,-101.6,1983-06-08 21:22:00,56,"F0, 40-72 mph"
"3934",198305,20,5,"20-MAY-83 00:05:00","CST",1983,"TEXAS","TX","TORNADO","AUSTIN","F0",29.78,-96.15,1983-05-20 00:05:00,56,"F0, 40-72 mph"
"3935",198305,20,15,"20-MAY-83 00:15:00","CST",1983,"TEXAS","TX","TORNADO","LIBERTY","F0",30.05,-94.97,1983-05-20 00:15:00,56,"F0, 40-72 mph"
"3936",198305,20,30,"20-MAY-83 00:30:00","CST",1983,"TEXAS","TX","TORNADO","WASHINGTON","F1",30.1,-96.37,1983-05-20 00:30:00,92.5,"F1, 73-112 mph"
"3937",198305,20,35,"20-MAY-83 00:35:00","CST",1983,"TEXAS","TX","TORNADO","LIBERTY","F1",29.88,-94.88,1983-05-20 00:35:00,92.5,"F1, 73-112 mph"
"3938",198305,19,1835,"19-MAY-83 18:35:00","CST",1983,"TEXAS","TX","TORNADO","VAL VERDE","F0",29.37,-100.92,1983-05-19 18:35:00,56,"F0, 40-72 mph"
"3939",198305,3,35,"03-MAY-83 00:35:00","CST",1983,"TEXAS","TX","TORNADO","DE WITT","F0",28.95,-97.23,1983-05-03 00:35:00,56,"F0, 40-72 mph"
"3940",198308,18,1555,"18-AUG-83 15:55:00","CST",1983,"TEXAS","TX","TORNADO","WHARTON","F0",29.2,-96.28,1983-08-18 15:55:00,56,"F0, 40-72 mph"
"3941",198305,20,100,"20-MAY-83 01:00:00","CST",1983,"TEXAS","TX","TORNADO","AUSTIN","F1",29.95,-96.33,1983-05-20 01:00:00,92.5,"F1, 73-112 mph"
"3942",198305,20,1255,"20-MAY-83 12:55:00","CST",1983,"TEXAS","TX","TORNADO","CHAMBERS","F0",29.83,-94.75,1983-05-20 12:55:00,56,"F0, 40-72 mph"
"3943",198305,20,1315,"20-MAY-83 13:15:00","CST",1983,"TEXAS","TX","TORNADO","JEFFERSON","F0",30.03,-94.42,1983-05-20 13:15:00,56,"F0, 40-72 mph"
"3944",198305,20,110,"20-MAY-83 01:10:00","CST",1983,"TEXAS","TX","TORNADO","AUSTIN","F1",30.02,-96.27,1983-05-20 01:10:00,92.5,"F1, 73-112 mph"
"3945",198305,20,115,"20-MAY-83 01:15:00","CST",1983,"TEXAS","TX","TORNADO","HARRIS","F1",30.1,-95.62,1983-05-20 01:15:00,92.5,"F1, 73-112 mph"
"3946",198305,20,120,"20-MAY-83 01:20:00","CST",1983,"TEXAS","TX","TORNADO","HARRIS","F2",30.07,-95.57,1983-05-20 01:20:00,13,"F2, 113-157 mph"
"3947",198305,20,130,"20-MAY-83 01:30:00","CST",1983,"TEXAS","TX","TORNADO","HARRIS","F2",29.83,-95.53,1983-05-20 01:30:00,13,"F2, 113-157 mph"
"3948",198305,20,1220,"20-MAY-83 12:20:00","CST",1983,"TEXAS","TX","TORNADO","HARRIS","F0",30,-95.25,1983-05-20 12:20:00,56,"F0, 40-72 mph"
"3949",198305,20,1231,"20-MAY-83 12:31:00","CST",1983,"TEXAS","TX","TORNADO","HARRIS","F0",29.67,-95.37,1983-05-20 12:31:00,56,"F0, 40-72 mph"
"3950",198305,24,2000,"24-MAY-83 20:00:00","CST",1983,"TEXAS","TX","TORNADO","HEMPHILL","F1",36.02,-100.25,1983-05-24 20:00:00,92.5,"F1, 73-112 mph"
"3951",198305,20,1955,"20-MAY-83 19:55:00","CST",1983,"TEXAS","TX","TORNADO","COTTLE","F0",34,-100.4,1983-05-20 19:55:00,56,"F0, 40-72 mph"
"3952",198305,21,220,"21-MAY-83 02:20:00","CST",1983,"TEXAS","TX","TORNADO","JASPER","F0",30.65,-93.9,1983-05-21 02:20:00,56,"F0, 40-72 mph"
"3953",198305,21,700,"21-MAY-83 07:00:00","CST",1983,"TEXAS","TX","TORNADO","LEE","F1",30.1,-96.97,1983-05-21 07:00:00,92.5,"F1, 73-112 mph"
"3954",198305,21,825,"21-MAY-83 08:25:00","CST",1983,"TEXAS","TX","TORNADO","WALLER","F0",29.82,-95.93,1983-05-21 08:25:00,56,"F0, 40-72 mph"
"3955",198303,15,1700,"15-MAR-83 17:00:00","CST",1983,"TEXAS","TX","TORNADO","HIDALGO","F3",26.05,-98.32,1983-03-15 17:00:00,182,"F3, 158-206 mph"
"3956",198303,15,1715,"15-MAR-83 17:15:00","CST",1983,"TEXAS","TX","TORNADO","HIDALGO","F3",26,-98.27,1983-03-15 17:15:00,182,"F3, 158-206 mph"
"3957",198303,15,1720,"15-MAR-83 17:20:00","CST",1983,"TEXAS","TX","TORNADO","HIDALGO","F3",25.97,-98.27,1983-03-15 17:20:00,182,"F3, 158-206 mph"
"3958",198303,16,720,"16-MAR-83 07:20:00","CST",1983,"TEXAS","TX","TORNADO","BRAZORIA","F0",29.05,-95.58,1983-03-16 07:20:00,56,"F0, 40-72 mph"
"3959",198303,23,1030,"23-MAR-83 10:30:00","CST",1983,"TEXAS","TX","TORNADO","SAN PATRICIO","F1",27.98,-97.38,1983-03-23 10:30:00,92.5,"F1, 73-112 mph"
"3960",198303,4,1215,"04-MAR-83 12:15:00","CST",1983,"TEXAS","TX","TORNADO","BOWIE","F2",33.5,-94.62,1983-03-04 12:15:00,13,"F2, 113-157 mph"
"3961",198303,4,1400,"04-MAR-83 14:00:00","CST",1983,"TEXAS","TX","TORNADO","MONTGOMERY","F0",30.38,-95.65,1983-03-04 14:00:00,56,"F0, 40-72 mph"
"3962",198311,6,1130,"06-NOV-83 11:30:00","CST",1983,"TEXAS","TX","TORNADO","CAMERON","F0",25.95,-97.45,1983-11-06 11:30:00,56,"F0, 40-72 mph"
"3963",198311,6,1150,"06-NOV-83 11:50:00","CST",1983,"TEXAS","TX","TORNADO","CAMERON","F0",25.98,-97.55,1983-11-06 11:50:00,56,"F0, 40-72 mph"
"3964",198305,23,1950,"23-MAY-83 19:50:00","CST",1983,"TEXAS","TX","TORNADO","BANDERA","F0",29.8,-99.07,1983-05-23 19:50:00,56,"F0, 40-72 mph"
"3965",198305,23,1953,"23-MAY-83 19:53:00","CST",1983,"TEXAS","TX","TORNADO","BANDERA","F0",29.8,-99.07,1983-05-23 19:53:00,56,"F0, 40-72 mph"
"3966",198305,23,1955,"23-MAY-83 19:55:00","CST",1983,"TEXAS","TX","TORNADO","BANDERA","F0",29.8,-99.07,1983-05-23 19:55:00,56,"F0, 40-72 mph"
"3967",198312,10,1550,"10-DEC-83 15:50:00","CST",1983,"TEXAS","TX","TORNADO","NACOGDOCHES","F2",31.62,-94.72,1983-12-10 15:50:00,13,"F2, 113-157 mph"
"3968",198312,10,1600,"10-DEC-83 16:00:00","CST",1983,"TEXAS","TX","TORNADO","WASHINGTON","F1",30.27,-96.23,1983-12-10 16:00:00,92.5,"F1, 73-112 mph"
"3969",198312,10,1608,"10-DEC-83 16:08:00","CST",1983,"TEXAS","TX","TORNADO","WASHINGTON","F0",30.27,-96.12,1983-12-10 16:08:00,56,"F0, 40-72 mph"
"3970",198312,10,1650,"10-DEC-83 16:50:00","CST",1983,"TEXAS","TX","TORNADO","GRIMES","F1",30.32,-96.08,1983-12-10 16:50:00,92.5,"F1, 73-112 mph"
"3971",198312,10,1805,"10-DEC-83 18:05:00","CST",1983,"TEXAS","TX","TORNADO","HARRIS","F0",29.88,-95.32,1983-12-10 18:05:00,56,"F0, 40-72 mph"
"3972",198312,10,1805,"10-DEC-83 18:05:00","CST",1983,"TEXAS","TX","TORNADO","SAN JACINTO","F1",30.55,-95.23,1983-12-10 18:05:00,92.5,"F1, 73-112 mph"
"3973",198312,10,1810,"10-DEC-83 18:10:00","CST",1983,"TEXAS","TX","TORNADO","MONTGOMERY","F0",30.38,-95.45,1983-12-10 18:10:00,56,"F0, 40-72 mph"
"3974",198312,10,1825,"10-DEC-83 18:25:00","CST",1983,"TEXAS","TX","TORNADO","HARRIS","F0",29.9,-95.13,1983-12-10 18:25:00,56,"F0, 40-72 mph"
"3975",198305,18,1115,"18-MAY-83 11:15:00","CST",1983,"TEXAS","TX","TORNADO","TRAVIS","F1",30.23,-97.88,1983-05-18 11:15:00,92.5,"F1, 73-112 mph"
"3976",198305,18,1145,"18-MAY-83 11:45:00","CST",1983,"TEXAS","TX","TORNADO","WILLIAMSON","F1",30.47,-97.68,1983-05-18 11:45:00,92.5,"F1, 73-112 mph"
"3977",198305,18,1516,"18-MAY-83 15:16:00","CST",1983,"TEXAS","TX","TORNADO","CHEROKEE","F1",31.72,-95.12,1983-05-18 15:16:00,92.5,"F1, 73-112 mph"
"3978",198302,9,1230,"09-FEB-83 12:30:00","CST",1983,"TEXAS","TX","TORNADO","WALKER","F1",30.53,-95.5,1983-02-09 12:30:00,92.5,"F1, 73-112 mph"
